STDR_YYQU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,SIMILR_INDUTY_STOR_CO,STOR_CO,FRC_STOR_CO,OPBIZ_RT,OPBIZ_STOR_CO,CLSBIZ_RT,CLSBIZ_STOR_CO
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200024,스포츠클럽,11.0,9.0,2.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200025,자동차수리,4.0,3.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200026,자동차미용,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200028,미용실,19.0,18.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200029,네일숍,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200030,피부관리실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200031,세탁소,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200032,가전제품수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200033,부동산중개업,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200034,여관,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200037,노래방,9.0,9.0,0.0,11.0,1.0,11.0,1.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200038,독서실,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200040,녹음실,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200041,사진관,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200044,여행사,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS200047,가정용품임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300001,슈퍼마켓,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300002,편의점,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300003,컴퓨터및주변장치판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300004,핸드폰,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300007,육류판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300008,수산물판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300009,청과상,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300010,반찬가게,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300011,일반의류,88.0,87.0,1.0,0.0,0.0,1.0,1.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300013,유아의류,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300014,신발,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300015,가방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300016,안경,5.0,3.0,2.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300017,시계및귀금속,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300018,의약품,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300019,의료기기,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300021,문구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300022,화장품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300024,운동/경기용품,18.0,18.0,0.0,6.0,1.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300025,자전거 및 기타운송장비,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300027,섬유제품,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300028,화초,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300029,애완동물,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300033,철물점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300035,인테리어,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300036,조명용품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300038,자동차부품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300041,예술품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300043,전자상거래업,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS100001,한식음식점,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS100003,일식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS100005,제과점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS100007,치킨전문점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS100008,분식전문점,4.0,4.0,0.0,25.0,1.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS200028,미용실,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS200033,부동산중개업,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300001,슈퍼마켓,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300006,미곡판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300007,육류판매,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300008,수산물판매,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300010,반찬가게,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300011,일반의류,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300012,한복점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300013,유아의류,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20262,R,전통시장,3130316,마천시장,CS300014,신발,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300020,서적,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300021,문구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300022,화장품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300027,섬유제품,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300033,철물점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130316,마천시장,CS300041,예술품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS100001,한식음식점,35.0,31.0,4.0,0.0,0.0,3.0,1.0
20262,R,전통시장,3130317,마천중앙시장,CS100002,중식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS100003,일식음식점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS100005,제과점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS100006,패스트푸드점,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS100007,치킨전문점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS100008,분식전문점,6.0,4.0,2.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS100009,호프-간이주점,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS100010,커피-음료,3.0,3.0,0.0,0.0,0.0,33.0,1.0
20262,R,전통시장,3130317,마천중앙시장,CS200003,예술학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200007,치과의원,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200008,한의원,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200016,당구장,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200017,골프연습장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200022,복권방,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200026,자동차미용,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200028,미용실,4.0,4.0,0.0,0.0,0.0,25.0,1.0
20262,R,전통시장,3130317,마천중앙시장,CS200029,네일숍,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200030,피부관리실,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200032,가전제품수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200033,부동산중개업,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200037,노래방,2.0,2.0,0.0,50.0,1.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200039,DVD방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS200042,통번역서비스,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300001,슈퍼마켓,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300004,핸드폰,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300006,미곡판매,6.0,6.0,0.0,17.0,1.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300007,육류판매,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300008,수산물판매,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300009,청과상,13.0,13.0,0.0,0.0,0.0,15.0,2.0
20262,R,전통시장,3130317,마천중앙시장,CS300010,반찬가게,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300011,일반의류,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300014,신발,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300015,가방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300016,안경,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300017,시계및귀금속,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300018,의약품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300019,의료기기,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300022,화장품,3.0,2.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300024,운동/경기용품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300025,자전거 및 기타운송장비,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300027,섬유제품,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300029,애완동물,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300031,가구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300032,가전제품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300033,철물점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130317,마천중앙시장,CS300043,전자상거래업,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS100001,한식음식점,64.0,52.0,12.0,9.0,6.0,6.0,4.0
20262,R,전통시장,3130318,로데오거리상점가,CS100002,중식음식점,3.0,1.0,2.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS100003,일식음식점,14.0,12.0,2.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS100004,양식음식점,6.0,5.0,1.0,17.0,1.0,17.0,1.0
20262,R,전통시장,3130318,로데오거리상점가,CS100005,제과점,4.0,2.0,2.0,0.0,0.0,25.0,1.0
20262,R,전통시장,3130318,로데오거리상점가,CS100006,패스트푸드점,7.0,3.0,4.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS100007,치킨전문점,8.0,4.0,4.0,13.0,1.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS100008,분식전문점,11.0,8.0,3.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS100009,호프-간이주점,47.0,41.0,6.0,0.0,0.0,9.0,4.0
20262,R,전통시장,3130318,로데오거리상점가,CS100010,커피-음료,18.0,11.0,7.0,17.0,3.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200001,일반교습학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200002,외국어학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200003,예술학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200004,컴퓨터학원,1.0,1.0,0.0,0.0,0.0,200.0,2.0
20262,R,전통시장,3130318,로데오거리상점가,CS200005,스포츠 강습,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200006,일반의원,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200007,치과의원,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200008,한의원,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200012,법무사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200016,당구장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200017,골프연습장,4.0,1.0,3.0,0.0,0.0,25.0,1.0
20262,R,전통시장,3130318,로데오거리상점가,CS200018,볼링장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200019,PC방,8.0,8.0,0.0,0.0,0.0,13.0,1.0
20262,R,전통시장,3130318,로데오거리상점가,CS200020,전자게임장,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200021,기타오락장,8.0,5.0,3.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200022,복권방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200024,스포츠클럽,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200026,자동차미용,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200028,미용실,13.0,5.0,8.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200029,네일숍,7.0,7.0,0.0,0.0,0.0,14.0,1.0
20262,R,전통시장,3130318,로데오거리상점가,CS200030,피부관리실,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200031,세탁소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200033,부동산중개업,15.0,15.0,0.0,7.0,1.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200034,여관,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200037,노래방,14.0,13.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200038,독서실,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200039,DVD방,5.0,5.0,0.0,20.0,1.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200041,사진관,6.0,4.0,2.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200044,여행사,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200045,비디오/서적임대,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS200046,의류임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300001,슈퍼마켓,9.0,8.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300002,편의점,8.0,3.0,5.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300004,핸드폰,18.0,18.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300007,육류판매,1.0,1.0,0.0,100.0,1.0,100.0,1.0
20262,R,전통시장,3130318,로데오거리상점가,CS300008,수산물판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300009,청과상,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300010,반찬가게,4.0,3.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300011,일반의류,65.0,65.0,0.0,0.0,0.0,2.0,1.0
20262,R,전통시장,3130318,로데오거리상점가,CS300012,한복점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300014,신발,8.0,7.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300015,가방,4.0,4.0,0.0,0.0,0.0,25.0,1.0
20262,R,전통시장,3130318,로데오거리상점가,CS300016,안경,4.0,3.0,1.0,25.0,1.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300017,시계및귀금속,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300018,의약품,10.0,9.0,1.0,30.0,3.0,20.0,2.0
20262,R,전통시장,3130318,로데오거리상점가,CS300019,의료기기,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300020,서적,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300021,문구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300022,화장품,12.0,12.0,0.0,8.0,1.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300023,미용재료,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300026,완구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300027,섬유제품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300028,화초,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300031,가구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300032,가전제품,1.0,1.0,0.0,100.0,1.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300035,인테리어,1.0,1.0,0.0,100.0,1.0,0.0,0.0
20262,R,전통시장,3130318,로데오거리상점가,CS300043,전자상거래업,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS100001,한식음식점,16.0,15.0,1.0,6.0,1.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS100002,중식음식점,1.0,0.0,1.0,100.0,1.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS100005,제과점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS100007,치킨전문점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS100008,분식전문점,5.0,4.0,1.0,0.0,0.0,20.0,1.0
20262,R,전통시장,3130319,성내전통시장,CS100009,호프-간이주점,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS100010,커피-음료,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200001,일반교습학원,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200003,예술학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200005,스포츠 강습,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200006,일반의원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200008,한의원,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200016,당구장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200028,미용실,7.0,6.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200030,피부관리실,3.0,3.0,0.0,0.0,0.0,67.0,2.0
20262,R,전통시장,3130319,성내전통시장,CS200031,세탁소,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200032,가전제품수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200033,부동산중개업,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200034,여관,1.0,1.0,0.0,100.0,1.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200036,고시원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200037,노래방,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS200043,건축물청소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300001,슈퍼마켓,5.0,3.0,2.0,40.0,2.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300002,편의점,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300004,핸드폰,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300006,미곡판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300007,육류판매,7.0,7.0,0.0,0.0,0.0,14.0,1.0
20262,R,전통시장,3130319,성내전통시장,CS300008,수산물판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300009,청과상,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300010,반찬가게,5.0,4.0,1.0,0.0,0.0,20.0,1.0
20262,R,전통시장,3130319,성내전통시장,CS300011,일반의류,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300014,신발,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300015,가방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300017,시계및귀금속,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300018,의약품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20262,R,전통시장,3130319,성내전통시장,CS300020,서적,1.0,1.0,0.0,0.0,0.0,0.0,0.0
